Naanga padam pakkavey varamattom idhula unaa pakka vera varunuma poma	unknown_state
Director Asuran paathu backburning la padam eduthurkaan.  Adhukulla Karnan announce pannitaanga.	Mixed_feelings
Jai surya jai jai surya Iam A P iam surya fean	unknown_state
ஒரு வன்னியனாக பல வருடம் கடவுளை வேண்டினேன் இப்படி  வன்னியர் இனத்திற்கு ஒரு படம் வரவேண்டும் என்று	Positive
தேவேந்திர குல வேளாளர் சமுகத்தின் சார்பாக படம் வெற்றி பெற வாழ்த்துகள்	Positive
0.29 இந்த டயலாக்க கேட்டவங்க சூப்பரா இருந்தா லைக் போடுங்க	unknown_state
Thoothukudi Karen irrukira varaikum intha padam oodathu. Engala pathu samuga virothinu sonilla. Athu yabakam irrugu.	Negative
vere level movie   Vijay Sethupathi semma	Positive
படம் வெற்றி விழா காண வாழ்த்துக்கள் 🦍	Positive
Semma waiting for movie 90's kids	Positive
கங்கனா ஜெ வேடத்துல சுத்தமா பொருந்தல யா	Negative
str mass!!!  kerala fans waiting thalaivaa...	Positive
Ponga Da Comedy Piceungla Enna Movie Vandhalum Pariyaerum Perumal Pola Varadhu Da JaibheeeM	Mixed_feelings
Ittha paathu née un padathe pogalku dha release pannuvia Mr siva	Positive
Well said. Padipa matum namata irunthu eduthuka mudiyathu	Positive
#திரெளபதி திரைப்படம் #நாடக காதல் company நடத்தி வரும் திருமா குருப்பை உலகிற்கு வெளிச்சம் போட்டு காட்டிய ஆண் மகன்களுக்கு நன்றி#குமரி வெள்ளாளர் இளைஞர்கள் படத்திற்கு முழு ஆதரவு தருவோம்  #கவலை வேண்டாம்	unknown_state
Thalaivaaaaaa I am waiting  Vera level thalaivaaaaaa un style	Positive
சீமான் பேச்சில் இருந்து இன்னும் ஒரு வெற்றி படம் தயாராகுது போல.	unknown_state
தமிழ் நாயக்கர் இனம் சார்பாக இந்த படம் வெற்றி பெற வாழ்த்துக்கள்	Positive
, Best tamil movie 2.0  3d experience me .	Positive
Hot XXXXXXX Romantic Scene ep 23	Positive
Thalaivaaa Bangam Thalaivaa Haters ku Allu irukanum	Positive
all the best from darshan fans from karnataka	Positive
எங்களிடம் இருந்த மன குமுரல்களை\r கொட்டி தீர்ப்பதாகவே தெரிகிறது...உங்களை போல ஒரு டைரக்டர் வர வேண்டும் என்பதே எங்கள் நீண்ட நாள் ஆசை...உங்கள் படம் கண்டிப்பாக நல்ல மாற்றத்தை உண்டு பண்ணும்..படம் வெற்றி பெற என் மனமார்ந்த வாழ்த்துக்கள்.. உங்களின் துணிச்சலுக்கு பாராட்டுக்கள்....	Positive
Intha channel subscriber member oda 2 madangu per trailer ah patgu irukanga	unknown_state
Yaaru pa music eh? Namba harris ah? Pochida avaru ore ragathule 9 paadal vasippare.. aandava..	Negative
Hip hop thamizha  jayam ravi fans	Positive
Ayyo pavam 1million like kuda varala aamayans etha vetchu muttu kodupan	Negative
vaa Thalaiva vaa mass katromm lub lu	Positive
Who saw @ 1:45 Kaala style! #Superstar Rajinikanth #Namma thalaivar	Positive
5more minits need 10k likes. Come on	unknown_state
Oru Oscar awards eduthu vaikka sollunga	Positive
Innaikku teaser paakka vanthu appudiye cmts padikka vanthavanga yellam olunga like potutu ponga	unknown_state
வன்னியர் சமுதாயம் சார்பாக படம் வெற்றி பெற வாழ்த்துகள்	Positive
Semma trailer oru periya treat engaluku wait panitu iruku Only for HIP HOP TAMIZHA and RAVI anna🥰🥰🥰	Positive
Vera leavela irukku trailer  kuruma pullingotha  pavam🤣🤣🤣saga porangga	Positive
Truely rajini sir look like young boy	Positive
கொங்கு வேளாள கவுண்டர்கள் சார்பாக படம் மாபெரும் வெற்றி பெற வாழ்த்துக்கள் - கொங்கு மண்டலம்	unknown_state
make it hit 1m likes come on guysss	Positive
Sethupathi anna va innum konjam mass ah kaatirukalam.  Padathoda edhiriparpu Innum adhigama irundhirukum.	Positive
Enna Pulaingala Miratalama  #BigilTrailer from Oct 12th 6 P.M	unknown_state
1:36  semma lamp odairathulaam semma.	Positive
1:23 evlo sentiment ah na scene ipd pantingalae? Aiyoo   Paravala all thr best to nan sirithal team  Aadhi anna padam papen ungalkaga	unknown_state
Ppaaahhh enna oru bgm... Trailere ippdi na padam eppdi irukkum... Goosebumps guaranteed  Annan rockzzzz	Positive
Semma mass tease r in illaya super star dhanush Anna	Positive
இராணிப்பேட்டை மாவட்டம் வன்னிய கவுண்டர்கள் சார்பாக படம் மாபெரும் வெற்றி பெற வாழ்துக்கள். அடங்க மறு அத்து மீறு எல்லாம் இனி கிடையவே கிடையாது!  யாரும் அடக்கவும் இல்லை அத்து மீறினால் சும்மா  இருக்க போவதும் இல்லை இனி !	unknown_state
Before marriage love is injurious to heart , family & entire society . திருமணத்திற்கு முன் செய்யப்படும் அனைத்து காதலும் கள்ளக்காதலே . இதை அனைவரும் இதை அனைவரும் உணர வேண்டும் . Congratulations to Director & entire team .	Mixed_feelings
விஸ்வகர்மா சமுதாய  சிற்ப  கலை களம்     நண்பர்கள்  சார்பாக   படம் வெற்றி  பெற   வாழ்த்துக்கள்	Positive
Pink movie ka remake hai ye movie	Positive
Chiyaan Vikram die hard fans like here	Positive
Dae 6pm kula 1m likes kondu varanumm	Positive
Teejey veriyan da  #teejey fans ellam like pannunga	Positive
Iq media Malayalam paranju ketti vannavar ivide ADI	not-Tamil
Nanbarkale innaiku night 12 manikulla 400K like varanum come fast	Positive
Shaktiman madri next comedy punda aga poren sakadai kelavan	Negative
Nee karuvaraikku yen poganum Pappa anga irukura  undiyalayala sorandunuma pappa.	Mixed_feelings
I am  vijay anna fan. Its amazing. Semma  thala sir.	Positive
Padam Vettri Pera Vazhthukkal By SK Fans	Positive
Wotha STR ENTRY onnu podhum engaluku thalaivaan ETHI vandha RAJA va Thaan varuvan  Luv u STR can't believe diz Mani Ratnam	Positive
Trailer marana mass nu solluravangalam like pannunga pa thala mass i am thalapathi fan	Positive
இந்த ஜாதி வெறிக்கெல்லாம் பிராமிணர்கள் தான் காரணம் . அவனுக்கு எதிர்ப்பாக அனைத்து ஜாதியினரும் ஒன்று திரண்டு மனித ஜாதியை மற்றும் பார்த்து கல்யாணம் செய்து கொள்ளாமல் தங்களுக்குள்ளே அடித்துக்கொள்கிறார்கள் .  SV சேகர், எச்ச ராஜா மற்றும் குருமூர்த்தி போன்றவர்கள் ஆனந்தமாக இருப்பார்கள்!	Positive
பெண் பிள்ளைகளை படம் பார்க்க அழைத்து சொல்வும் - அல்லது download செய்து பார்க்கவும் கட்டயமாக	Positive
இயற்கையாவே உற்பத்தி ஆகுற தண்ணிய தனக்கு மட்டுமேனு சொந்தம்னு கொண்டாடுற உரிமையை யார் குடுத்தா	unknown_state
En thalaivan Batman key taughf kudupan polayae	Mixed_feelings
சிங்கம் 3னு சொன்னாங்க ஆனா ஒரு சிங்கத்தையும் காட்டல	Negative
படத்தை வெளியிட தடை விதித்தால் Amazon Prime போன்ற சமூக வலைத்தளங்களில் வெளியிடுவேன் - இயக்குநர் மோகன் ஜி சத்திரியன்	Mixed_feelings
Thala enna ippadi pannidingka so I am feeling	Positive
Salem Mecheri vanniyarkal sarpaka padam vetri ataiya vaalthukkal	Positive
1:00 my fav bgmits killing ....	unknown_state
petta Pongal nu solravanga la hit like	unknown_state
Plant vs zombies game teame music	Mixed_feelings
Feeling the vintage thalaivar...annamalai arunachal basha padaiyapa elathiyum sethu vechu paakura matiri iruku...sema. anyone feels the same???🤗	Positive
AMAZING MUSIC APPROCH TO THIS KIND OF THRILLING MOVIE	Positive
Polichu ....... Pakka Mass.. :) :)	Positive
பிறமலைகள்ளதேவர் சமுதாயம் சார்பாக இந்த படம் வெற்றி பெற வாழ்த்துகிறோம்	Positive
Fastest likes friends 1 million like coming	unknown_state
I am Surya fan da like please	unknown_state
Inthaaa traser kagaa yenodaa uyiraa kudaa kudukaa ready thiviraa THALAPATHY veriyan	Positive
Surya Anna I am Arun ur big fan... really marana waiting na	Positive
It seems like mixing of aadukalam,paruthiveran,and pariyeram perumal.	Negative
Kaapaan..!??  Do you know Hindi title - Chowkidhaar.!!  Kaalaikraanga paaaa :D :D :P	not-Tamil
thalaivaaaaaaaa thalaivaaaaaaaa... thalaivaaaaaaaa.. thalaivaaaaaaaa... Super surya anna... who r keeping negative comments vijay nd ajith fans suck ur vijay, ajith dick... jai super star  thalaiva surya anna                from andhra fans... I can't control my tears            .... surya Anna we love... jai thalaiva frm andhra fans	Positive
Semaa this pongal is thalaivar pongal	Positive
என்னங்கடா ரஜினிய பவர் ஸ்டார்வோட பெரிய காமொடியன் ஆக்கிடிங்க வரவன் போறவன்லாம் வச்சி அடிக்கிறான்	Negative
#ARR #SANTHOSHSIVAN #SREEKARPRASATH #MANIRATHNAM #VAIRAMUTHU Idhupodhum enaku.. Idhu podhume verenna venum..	unknown_state
Fight scenes &  bgm vera level nu soiluravaga ................	Positive
Ennada mersal teaser likes kooda varla but thala massLuv ajith sir Hate ajith fans	Positive
Vera level daaa Thalaivar Chancey illa Nadippu thaan Ivaroda kalam	Positive
Padatha paka waiting seekarama release pannunga...mannu ponnu engaluku mukiyom...sema	Positive
Ellam Hollywood padathula irunthu sutta shots.. Ajithuku nadikavum mudeathu, dance adavum mudiyathu,, fight pannavum mudiyathu...Summa pose kooduthikutu irukaru..GIF image mathiri... Ithuku poi ithana buildupa. Padam kandipa ooothikum....	Negative
Just like Ram Charan’s Rangastalam movie .	Negative
summa mass so Happy  I love.you vijay anna good luck	Positive
Full 100% rajnisim, total Marana mass	Positive
Even Being A Citizen Of Andhra Pradesh,I Am Proud To Be A Die Hard Fan Of Rajini! Marana Mass.	Positive
Thala super Thala sema mass Thala  3.5 m vivewers	Positive
Keka beka keka beka short film copied	not-Tamil
Kidilan film parayan vaakkukal illa..	unknown_state
Thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaa   No words can describe ur enthusiasm simply vera level	Positive
0:32 Oru sec edapadi nu nenachan da	Positive
Love you THALA eppavume mass THALA	Positive
Viswasam teaser ku wait pandravanga hit like	Positive
Darbar motion poster pathutu vanthavanga yaru	unknown_state
வெள்ளாளர்கள் சார்பாக இப்படம் அமோகமாக  வெற்றி பெற வாழ்த்துக்கள் நண்பா இந்த பட எடுத்தவர் உண்மையான ஆண்மை உள்ள ஆண்மகன்	Positive
Bro vera level sema mass uh erukum pola sikiram release pannuvanga trailer vera level  Congratulations comali team	unknown_state
Unlike panradhukkune wait pannittu irundhurukkanunga 13k padunga	Negative
தலைவன் எனும் பதவிக்கு தகுதியில்லாத வன்  8:40 நிமிடத்தில் இருந்து பார்க்கவும் புரியும்	Mixed_feelings
Rajini siripa vida sethupathy siripu vera level thalaivan sethupathy	Positive
Ab ye to nakli lg rhi hai Plastic ki dukaan  Fake	not-Tamil
visuals look like Hollywood movie	not-Tamil
கெத்தா துணிஞ்சு எடுத்து இருக்கான் வாழ்த்துக்கள் யா டைரக்டரே	Positive
12M views with 400K likes nearing	unknown_state
படிச்சவன் சாதி பாக்கமாட்டங்கனு கேள்வி பட்டுருகேன். இப்ப இங்கு படிச்சவன் எழுதுரத படிச்ச இவிங்க படிக்காதவன இருந்து இருக்கலாம் தோணுது.....	Negative
superb 1 core view soon mass Thalaiva vijay	Positive
மிருதன் 2 எப்போ சகோ? எடுத்தா மிருதன் 1 மாதிரி இல்லாமல், Graphicsல அதிக கவனம் செலுத்துங்கள்.	Mixed_feelings
Romba kastapattu eduthurukanga paathaley theriyuthu unga ThalaThalapathy fan war la konjam thalli vachutu padatha theater la poi paarunga da...	Mixed_feelings
no 4k? dai sarkar ke4k inche da .im disappointed	Negative
Vijay Sethupathi is Back nu Soldravanga Vandhu Kila Kuthunga... Likela	Negative
kelatu punda makaluku oru nalathu panala suyanalavathi pundaaa mavan	Negative
Idhula yaaru psycho ? Udhayanidhi ah, mysskin ah illa producer ah	Negative
#Ngk trailer fire and  BGM Vera level	Positive
சூர்யாவின் வித்தியாசமான தோற்றம். யுவனின் மிரட்டலான Bgm's..கண்டிப்பா படத்த பார்த்தே ஆகனும்..	Positive
Padam oodathu Mokka padama than irukkum 100% fact Don't weaste your money	Mixed_feelings
திரௌபதி .... பெண்மை நலம் போற்றும் காவியம் .. வாழ்த்துகள்	Positive
Idhukaga thana wait panitu irundha trailer semma mass ahh iruku vera level	Positive
Csk csk csk nu kaathura maathiri iruku....	Positive
நாயுடு நாயக்கர் இன மக்கள் சார்பாக இந்த படத்தை வரவேற்கிறோம்	Positive
Tum kya leke Aye the aur kya leke jaoge	not-Tamil
,, திருச்சி கவுண்டர் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்.... இப்படி வாழ்த்துக்கள் மட்டுமே சொல்லிட்டு போய்டாமா தியேட்டர் ல படம் பார்த்து வெற்றி பெற செய்யவும் ..இந்த படம் வெற்றி பெற செய்வது நம் கடமை	Positive
தலீத் மக்கள் என்றும் இந்துக்கள் ஆக முடியாது . பொள்ளாசி சம்பவம் எல்லாம் இவர்களுக்கு பெரிதல்ல	Positive
Semma semma this Diwali is gonna Kola mass	Positive
wow super hollywood padam koode ippadi ille	Positive
I am fan pawan kalyan l  like thala seema	Positive
VIP KAZHINJU ADUTHATHU.. ENNI ORU AWARDUM	Positive
yuvan Shankar Raja  Love  yuvan vijay	Positive
Thala fanz nu solla enga evanukum thaguthi ila comments pannama yengada poninga	Positive
Trailer_ல யே,  மிரட்டிடீங்க பாஸ்...  இந்த trailer_ல மட்டுமே  நீங்க தியேட்டரில் ரிலீஸ் பண்ணுங்க போதும்...  Daily 1 show நான் தியேட்டரில் பார்ப்பேன்...  படம் மிகப்பெரிய வெற்றி பெற  வாழ்த்துகள்....	Positive
Ashok  selvan padam nampi pogala perusa onnum vachi seiya mataru	Negative
Dei enada panni vechurukinga....mokkaaaa....Amma maariye ilaiye	Negative
Kidukkachi love u surya bro	Positive
Hero:Briyani ah? 3:57 Boy: adhu na saptadhu unaku idly	Positive
Part 1 st yeloraiyum yannku romba pudikkum.bharani romba romba  ishtam yannakku.bharani ka kavay part 2 povayan	Mixed_feelings
Vera leavel bro  Rajith,thiruma Ku sariyana paadam	Positive
innum 6000 mika vekama varaddum like podungkal	Positive
Ennada ithu 1 month ku apram trending aaavuthu🤣🤣	Positive
Varlaan Varlaan va... trailer release agatum pattaya kelapurom🤗🤗 ena bah readyah?	Positive
மருது வம்சத்தின் சார்பாக நல்வாழ்த்துக்கள் பல பாரத் மாதா கீஜே! வைரம் நாராயணன்	Positive
Un mansuku unna yarum asaikka mudiyathu thala	Positive
முத்தரையர் இன மக்கள் சார்பாக வாழ்த்துகள்.. பெண் பிள்ளைகளை பெற்றவர்வகள் அனைவரும் பார்க்க வேண்டிய படம்.. இது போன்ற படங்கள் வரவேக்க ஒன்று.. படகுழுவினர்க்கு வாழ்த்துகள் பல கோடி..	Positive
வன்னியர் மக்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்	Positive
Teaser inna ipidi irukanum.. anga oruthaaan kola pasili kathuraaan	Mixed_feelings
Oi.. idhu 90's video game music aache	Negative
Santhanam Anna movie yappa varum pls iam waiting anna	Positive
Deiiii  ennada panni vachi irukeenga .....	Positive
600K likes wow.. Next target 700k likes..	Positive
Ringtone 2019 Ajay Devgan ka m music	unknown_state
3k like for 7 lakhs like come on guys	unknown_state
மண்ணு பொண்ணு ரெண்டும் முக்கியம் ,எதை தொட்டாலும் வெட்டுவேன் , வசனம் super	unknown_state
Nammele Phsyco aakiruvaange pole irukku.. Bro. Mishkin enneya pannivechchu irukinge??	Negative
Enna trailer paaa semaaaa ready to range	Positive
thala veriyans. Maddum oru like poddu vidunga bro.	Positive
Thala super i like npk.thala maass speech .	Positive
மண்டை காஞ்சி போய் இருக்குர ...செம்ம வார்த்தை... பாண்டிச்சேரில இந்தபடம்  நல்ல முறையில் திரைக்கு வந்து நல்ல வெற்றி பெற வாழ்த்துக்கள்...150 முறைக்கு மேல் டிரைலர் பார்த்தேன்...சீக்கிரம் படம் ரீலீஸ் பன்னுங்க மோகன் அண்ணா..	Mixed_feelings
இந்த படம் வெற்றிபெற வாழ்த்துக்கள்  இந்த உயர்ந்த சமூகத்தின் நியாயத்தை உரக்க சொல்லும் படம் இதற்காகத்தான் இவ்வளவு காலம் காத்திருந்தோம் அதுதான் சத்தியமான உண்மை இந்த படத்தினை நாங்கள் வெற்றியடையச் செய்வோம்	Mixed_feelings
santhanam Anna Mass masla movie ., str Anna fans	Positive
Thala bloods speed pathalaaaaa make it fast....	Positive
20 mins 80k likes Awesome thala guyss	Mixed_feelings
Marana trailer....enpt apram release pannalam asurana Diwali ku kalathula yerakunga	Positive
Are bc hindi mai kiya kro upload	not-Tamil
young kangana super but cm kangana not set	Positive
Vijay Annaa  Ur Maassssss Therrrrriiiiii	Positive
"Looks like ""The Chaser "" movie ye jadai pinni poo vecha maaduri irukku ....."	Negative
ஜெயம் ரவி. மற்றும் டைரக்டர் இருவரும் தேவிடியாலுக்கு பிறந்தவன் என்று நிருபித்து விட்டானுங்க.டேய் ரஜினி 96ல அரசியலுக்கு வருவதா எங்கயாவது கூறி அதற்கு ஆதாரம் உள்ளதா பத்திரிகை எழதியது ரசிகர்கள் அழைத்தார்கள் ஆனால் ரஜினி எங்கேயும் தான் அரசியலுக்கு வருவது உறுதி என்று 96ல் கூறவில்லை 2016 தான் அரசியலுக்கு வருவது உறுதி என்றார் வரலாறு தெரியாதவனுங்க பப்லிசிட்டிக்காக செய்த அசிங்கம் .நீ யார் வேணாலும் காலச்சிக்கோ ஆனா ரஜினி ரசிகர்கள் மீது கை வைச்ச பீஸ் பீஸ்தான்.. தேவிடியா பசங்களா .	Negative
Sema trailer .. Neelam eppdi da mela vantha .. VJS: atha keela irukkuravinga kitta kelu da ....	Positive
Waiting for kaappan movie. Suryaannakkaga waiting. Mass teaser.	Positive
Die hard thala fans like here	Positive
Epa yaru sathi pakranu kakra aravakatu  payalunga elarum intha comment section pathu therinjukonga	unknown_state
Thala Vera levellll massssss spectacular semma actingg	Positive
1.08 la VERITHANAM Irukkunu Solluravanunga Hit LIKE	unknown_state
20 times pathuten 🤣🤣🤣 salikave maatinguthuda....vera level da	Positive
Oru padathoda first scene paathu Padam flop nu solli pathurukaen....ana oru trailer oda first scene ah paathu ipdi agum nenaikala	Negative
All thala fans comments pannunga..100k comments varanum	Positive
Apadiyae mugamoodi oda oru end credit scene vainga da	Positive
V. V. Nice trailer.  Marana kaattu...	Positive
Why blood ?  Aaanh same blood	Positive
N dis is called garibo ka vfx	not-Tamil
Irungada !! Nalla rewind panni pathukuren !!!! Ethe pakanumnu terle ..beyond words !!!!!	Negative
thalivare vanakkam makkal selvan fans like podunga pappom.....	Positive
நாடார் சமூகத்தினர் சார்பாக திரௌபதி படம் மாபெரும் வெற்றி அடைய வாழ்த்துக்கள்	Positive
Mokka teaser.. ‼ ... Ithuku tha IVLO build up ah.. ‼	Negative
Sema super Nice acting jayam Ravi	Positive
yarra yarra ivan oora keta theriyum va varla va varla va  bhairava	Positive
ASURAN MEGA BLOCKBUSTER ILAYA SUPERSTAR DHANUSH	Positive
Not like it movie  like this	unknown_state
10 நிமிசத்துல 7000 பேர் அன்லைக் செய்திருக்காங்க, நமக்கு ஒருவரை பிடிக்கலனா,  அவங்க இருக்கற பக்கம் தலை வைத்து படுக்காதவன் தமிழன். தேடி போய் நீங்க நல்லால உங்கள் படம் நல்லால சொல்றது , பிழைப்பற்ற பொறாமைகாரர்களால் மட்டுமே சாத்தியம். எதிரியையும் ராத்திரி 12.00 மணிக்கு தனக்காக வெயிட் செய்ய வைத்து அவர்களை புலம்ப விடுவதில் வல்லவர் தான் நம் தல...   தல போல வருமா	Mixed_feelings
varalam Va varalam Va 10M views	Positive
Ettan annan combo mwone reksha illa	not-Tamil
Oru appanuku poranthavan evan patathai pokkamatan	Negative
Trailer semma  I am Thalapathy veriyan	Positive
Semma  trailer....sila   verku   serupala  adicha mathiri erukumm....150 rs  tshirt  oru trackphant   oru   android mobile erunthaa  yara venalum  correct pannuvangalaam.p---daa maganunga.	Positive
Ipdi than Anjaan padathayum August la release pananga  Ithula title um Anjaan maathiri Kaapaan nu vachirkanga  Enna aagapothu nu therilaye	Negative
After raavanan maniratnam is back with bang	Positive
தேவேந்திர குல வேளாளர்கள் சார்பாக வாழ்த்துக்கள்.... வடக்கே வன்னியர் தெற்க்கே தேவேந்திரன்	Positive
எங்களுக்கு மண்ணு பொண்ணு ரென்டுமே முக்கியம் இதுல யாரு கைய வெச்சாலும் வெட்டுவோம்  இப்படிக்கு அசுரன் என்கிற திரெளபதி	unknown_state
sam.c.s enaya panni vechi iruka. Verithananama irukuya bgm...	unknown_state
VIVASAYI: NAMBA AATCHI VARUMLA THAMBI SEEMAN:VARUM KAAAAAAAA	Mixed_feelings
sema Anna Vera leval political movie	Positive
ippathan vayasukku yatha character la nadikkaru polea	Positive
This is how Trailer Should be Look Like.. Thalaaaaaaaaaaa	Positive
thalivar ,, vj sethupathi ,, simran ,trisha	Positive
just 29k likes to reach 400k likes	Positive
Yogi babu pakarathuku vvlue satta mathri iruku...	Positive
Always mass engal boss suriya annan	Positive
Shankar and AR Rahman combo ultimatum	Positive
ajith fans ninga patthu dha engaluku views varanum nu illa	Mixed_feelings
வரலாறு பேசும் இருவர்....  1. யுவன் 2. செல்வராகவன்  ஆனால் விஷ ஊடகங்கள் இவரை மறைக்கின்றது...	Mixed_feelings
sesiapa rakan2 negaru ku peminat setia Thala Ajith?	Positive
Super ,we need title nadipin nayagan	Positive
செட்டியார்களின் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்	Positive
SURYA Annan movie.. BLOCK BUSTER HIT Daaaaaawww...... CONFIRMED	Positive
Dislike potavanga ellam paithiyakaaranga......Adhi Anna marana mass...hit like if ur Adhi Anna fan	unknown_state
shabaaa ena style ma gun suthuradhu yabba sami inoruthan porandhukuda vara mudiadhu thalaivaa	Negative
மக்கள் தலைவர் ரஜினிகாந்த் சர்ச்சை காட்சிகள் நீக்கம் கோமாளி படம் குழு  விதியோடு கூட விளையாடு தலைவர் யோட விளையாட தலைவர்	unknown_state
Surya and  lalettan fans hit like here	unknown_state
1:22 deii ennada thevdiya payya Direct Raana..enga thalapathy nadippu  Paatha unakk sirippu varudha..kommalamaryadeya kat panra Intha scene..aa ille Release avame panniduve..Ni Ajith ee kindal pannu illena yara venalum kindal pannu..thalapathy ye kindal panne avloda..otthaaa..punda	Mixed_feelings
August 10 waiting  thala movie nerkonda paarvai	Positive
பெண் பிள்ளைகளை பெற்ற என்போன்ற பெற்றோர்களின் கனவு படம்...  மாபெரும் வெற்றிபெற வாழ்த்துக்கள்...	Positive
inimey vijay deepavali release patti ninaikave kudathu marana sambhavam waiting thalafans and suryafans therikka vidalaama,sure blockbuster for karthi	Mixed_feelings
காதுகளை உறுத்தாத இசை.. கண்களை உறுத்தாத படமாக்கல்... மனதை உறுத்தாத காதல்...   இப்படியும் ஒரு படமா....  கவிதையாய் ஒரு காதல் படைத்த இயக்குநர் ஹலீமா...   வாழ்த்துகள் நண்பர்களே	Positive
அருந்ததியர் சமுதாயத்தின் சார்பாக திரைப்படம் மாபெரும் வெற்றி பெற வாழ்த்துக்கள்... 00:32 தெளிவான ஒப்புதல்... தவறான வழிகாட்டுதல், தவறான பாதையிலே இட்டு செல்லும்... யாராயினும்.. எவராயினும்...	Mixed_feelings
Thirumbi vadhuten nu sollu selvaragavanarasiyal entry	unknown_state
பஞ்சமி நிலம் னு அசுரன் படத்துல வந்துச்சு காசு வாங்கிட்டு தாண்டா கிரையம் பண்ணானுங்க அது ஜாதிபடமா தெரியல திரவுபதி ஜாதி படமாடா நாயிங்கலா	unknown_state
Kappan massive response from   audience	unknown_state
Final touch.... thalaivar kalai suprr. Naa arasiyaluku varathu urithi	unknown_state
Marana sambavam iruku... Asuran kandippa blockbuster tha	Positive
Enada plants vs zombies game music pottu vachi irukinga	Negative
jay Lalita ji ka.look is film me.bahot fake dikhraha hai...	not-Tamil
Namakku thevaiyana tha namma thaa adichu vaanganum 0:37 tharam	Positive
TSK maari illa irudha padam nalla irukum	Positive
ரஜினியிடம் மன்னிப்பு கேட்கும் நிலை கண்டிப்பாக வரும்	Positive
I am Vijay's fan, I love to see vibrant...vivegam	Positive
THIS TRAILER OLD VINTAGE STYLE... THIEF VS POLICE... #KGF ACTER VOICE...	Mixed_feelings
#1.30 la vara andha house na Kanchana padathula pathurukken	unknown_state
Harish s back..... Yevanda ivan song madri idula onu irukanum bri	Positive
முக்குலத்தோர் சமூகம் சார்பாக படம் வெற்றி பெற வாழ்த்துகள்	Positive
படத்தை ரிலீஸ் பண்ண விடுவானுங்கள்ளா அந்த நார பசங்க	Mixed_feelings
Trailer leh semme comedy ya ireke padam vere lever...	Positive
After watching movie? Like here	Positive
கண்டிப்பா எல்லாரும் பாருங்க. அவனுங்க எடுத்த தப்பு இல்லை நாம உண்மைய சொன்ன தப்பா... நமக்கு மண்ணும் பொன்னும் ஒன்னுதான்,,, ban ட்ராமா காதல்	Mixed_feelings
இந்த படத்தை நாம் பார்ப்பதை விட நம் பெண்கள் கன்டிபாக தவறாமல் பார்க்க வேண்டும்	Positive
1:39 Malayalam channels mazhavil manorama,reporter tv	unknown_state
Suriya, Mohan Lal, Arya, Samuthirakani, Boman Irani, Saayeesha yellorum kalakkiitinga	unknown_state
ராணிப்பேட்டை மாவட்டம் சார்பாக இத்திரைப்படம் மாபெரும் வெற்றி பெற்ற வாழ்த்துக்கள்.. வது வெள்ளி விழா காண வாழ்த்துகள்	Positive
Mokka padam ,,, utter flop ha ha ha	Negative
பாரத கலைவேந்தன் தமிழ் இனத்தின் இதய துடிப்பு எங்கள் இதய நாட்டு முதல்வர் சூப்பர் ஸ்டார் விஜய்யின் பைரவா வின் வருகை உலக தமிழ் சொந்தங்களுக்கு ஒரு இனிப்பான நாள் - பைரவாவின் வருகைக்கு வெறித்தனமாக காத்திருக்கும் விஜய் பக்தர்கள் ஸ்ரீரங்கம் திருச்சி	Positive
Edo 2-3 movies oda trailer ra ona pakuramadri Iruku.......	Positive
chummmaaaaaa alara vidurom.....24 theatre kaarnalam screen konjam thalliye pottuko....screen jaakradhai pa....	Mixed_feelings
HIT LIKE   IF U R WATCHING   #SURVIVA SONG	Positive
I sponsor 100 tickets for my friends	not-Tamil
Watching again and again ...Suriya Anna	Positive
ethu  than  surya annna.	Positive
Thantalkaaran paakuran Trending Ah vara pokuraan	Positive
If Kangna Is Jaylalita then i am Shahrukh Khan	Positive
Yara ivan comedy piece angutu poda🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣	Negative
Diwali kaidhi dha.. Sema ya erukum padam thavari kooda bigil ku poga koodadhi	Mixed_feelings
Semma trailara supera irruku appa movie semma kandipa hit than	Positive
ஏண்டா ஆண்டசாதி பரம்பரை ஆண்களே பெண்களே நீங்க சொல்றது 100% சரிங்க இந்த பொள்ளாச்சியில் ஆண்ட சாதி பசங்க ஆண்ட சாதி பெண்களை வீடியோ எடுத்து பெண்களை நாசம் பண்ணாங்களே அவர்களை என்ன பண்ணீங்க? எந்த சாதியா இருந்தாலும் மனிதனாக வாழ கற்று கொள் ளுங்கள்!!	Mixed_feelings
டேய் நடிச்சா மட்டும் போதாது..அந்த படம் திரைக்கு வர கொஞ்சமாவது உதவி செய்ய வேண்டும்.  GYPSYயை தான் கேட்கிறேன்...போயி ராஜு முருகனுக்கு உதவி செய்! இந்த மாதிரி இயக்குநர் தான் உன்னை ஒரு முழு நடிகனாக தொடரச் செய்கிறார்கள். அதை மனதில் வைத்துக்கொண்டு போயீ  GYPSY வெளி வர உதவி செய்.	Positive
